study_id,project_name,study_phase,protocol_version,designation,variant_id,operator,family,stratum,edits,exec_overrides,assigned_class,detecting_protocols,human_auditor,edit_matches_label (yes/no),class_plausible (yes/no),notes
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-10216538ab,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""NMC/NeuroML2/Ih.channel.nml"", ""locator"": ""/neuroml[@id='Ih']/ionChannel[@id='Ih']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-154.9mV"", ""new"": ""-159.9mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""NMC/NeuroML2/Ih.channel.nml"", ""locator"": ""/neuroml[@id='Ih']/ionChannel[@id='Ih']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""0mV"", ""new"": ""-5mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P07_hyperpolarizing_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-4ee962add0,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""NMC/NeuroML2/NaTs2_t.channel.nml"", ""locator"": ""/neuroml[@id='NaTs2_t']/ionChannel[@id='NaTs2_t']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-32mV"", ""new"": ""-22mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""NMC/NeuroML2/NaTs2_t.channel.nml"", ""locator"": ""/neuroml[@id='NaTs2_t']/ionChannel[@id='NaTs2_t']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-32mV"", ""new"": ""-22mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical;P05_long_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,scale_gate_slope,kinetics,primary_semantic,"[{""file"": ""NMC/NeuroML2/Ih.channel.nml"", ""locator"": ""/neuroml[@id='Ih']/ionChannel[@id='Ih']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""scale"", ""old"": ""-11.9mV"", ""new"": ""-9.52mV"", ""action"": ""set"", ""note"": ""scale_gate_slope""}, {""file"": ""NMC/NeuroML2/Ih.channel.nml"", ""locator"": ""/neuroml[@id='Ih']/ionChannel[@id='Ih']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""scale"", ""old"": ""33.1mV"", ""new"": ""26.48mV"", ""action"": ""set"", ""note"": ""scale_gate_slope""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P07_hyperpolarizing_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_forward_rate_midpoint-0fe6e40b23,shift_forward_rate_midpoint,kinetics,primary_semantic,"[{""file"": ""NMC/NeuroML2/Im.channel.nml"", ""locator"": ""/neuroml[@id='Im']/ionChannel[@id='Im']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-35mV"", ""new"": ""-30mV"", ""action"": ""set"", ""note"": ""shift_forward_rate_midpoint""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-increase_dt-914f391273,increase_dt,numerical,numerical_robustness,"[{""file"": ""NMC/NeuroML2/LEMS_Soma_AllNML2.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""attribute"": ""step"", ""old"": ""0.001ms"", ""new"": ""0.004ms"", ""action"": ""set"", ""note"": ""increase_dt""}]","{""dt_factor"": 4}",3_numerically_unstable,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-solver_config-c16c7918b3,solver_config,numerical,numerical_robustness,"[{""file"": ""NMC/NeuroML2/LEMS_Soma_AllNML2.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']/Meta[1]"", ""attribute"": null, ""old"": null, ""new"": ""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"", ""action"": ""insert"", ""note"": ""solver_config""}]","{""integrator_method"": ""eulertree""}",4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-recording_resolution-5c2e433168,recording_resolution,numerical,numerical_robustness,[],"{""sample_every_ms"": 0.05}",4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_channel-50038e889a,wrong_channel,reference,primary_semantic,"[{""file"": ""NMC/NeuroML2/Soma_AllNML2.cell.nml"", ""locator"": ""/neuroml[@id='Soma_AllNML2']/cell[@id='Soma_AllNML2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensityNernst[@id='Ca_HVA_all']"", ""attribute"": ""ionChannel"", ""old"": ""Ca_HVA"", ""new"": ""NaTa_t"", ""action"": ""set"", ""note"": ""wrong_channel""}]",{},2_non_executable,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-omit_include-a2a862ad74,omit_include,reference,primary_semantic,"[{""file"": ""NMC/NeuroML2/Soma_AllNML2.cell.nml"", ""locator"": ""/neuroml[@id='Soma_AllNML2']/include[2]"", ""attribute"": null, ""old"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""Ca_LVAst.channel.nml\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""omit_include""}]",{},1_structurally_invalid,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-duplicate_conductance-c2b1b10511,duplicate_conductance,reference,primary_semantic,"[{""file"": ""NMC/NeuroML2/Soma_AllNML2.cell.nml"", ""locator"": ""/neuroml[@id='Soma_AllNML2']/cell[@id='Soma_AllNML2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='NaTa_t_all_dup']"", ""attribute"": null, ""old"": null, ""new"": ""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""200.0 mS_per_cm2\"" id=\""NaTa_t_all_dup\"" ionChannel=\""NaTa_t\"" ion=\""na\"" erev=\""50.0 mV\""/>"", ""action"": ""insert"", ""note"": ""duplicate_conductance""}]",{},5_non_equivalent,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_compatible_component-fb7ebc795f,wrong_compatible_component,reference,primary_semantic,"[{""file"": ""NMC/NeuroML2/Soma_AllNML2.cell.nml"", ""locator"": ""/neuroml[@id='Soma_AllNML2']/cell[@id='Soma_AllNML2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='SK_E2_all']"", ""attribute"": ""ionChannel"", ""old"": ""SK_E2"", ""new"": ""K_Tst"", ""action"": ""set"", ""note"": ""wrong_compatible_component""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-89a2bcadaa,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf_tcr_all']"", ""attribute"": ""condDensity"", ""old"": ""0.033 mS_per_cm2"", ""new"": ""0.04125 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-c01f990b60,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_tcr_all']"", ""attribute"": ""condDensity"", ""old"": ""0.05 mS_per_cm2"", ""new"": ""0.045 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},6_silent_under_canonical,P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-c9ac5a125c,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"", ""attribute"": ""condDensity"", ""old"": ""15.0 mS_per_cm2"", ""new"": ""7.5 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-497367c6cf,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"", ""attribute"": ""condDensity"", ""old"": ""15.0 mS_per_cm2"", ""new"": ""30.0 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-430bfde1a2,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"", ""attribute"": ""erev"", ""old"": ""-95.0 mV"", ""new"": ""-90.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-af768cb1cd,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"", ""attribute"": ""erev"", ""old"": ""50.0 mV"", ""new"": ""45.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-b83835eb79,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='ka_all']"", ""attribute"": ""erev"", ""old"": ""-95.0 mV"", ""new"": ""-85.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-58a6710e4d,shift_reversal,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"", ""attribute"": ""erev"", ""old"": ""50.0 mV"", ""new"": ""40.0 mV"", ""action"": ""set"", ""note"": ""shift_reversal""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-6684c04454,scale_capacitance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.8 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-5e0e94a820,scale_capacitance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""attribute"": ""value"", ""old"": ""1.0 uF_per_cm2"", ""new"": ""0.5 uF_per_cm2"", ""action"": ""set"", ""note"": ""scale_capacitance""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-ef856a12b0,scale_gate_time_constant,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/k2.channel.nml"", ""locator"": ""/neuroml[@id='k2']/ionChannel[@id='k2']/gate[@id='m']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""1.25\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-2965f28710,scale_gate_time_constant,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/napf_spinstell.channel.nml"", ""locator"": ""/neuroml[@id='napf_spinstell']/ionChannel[@id='napf_spinstell']/gate[@id='m']/q10Settings[1]"", ""attribute"": null, ""old"": null, ""new"": ""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""0.5\""/>"", ""action"": ""insert"", ""note"": ""scale_gate_time_constant""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-7f37e71cd5,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/ka.channel.nml"", ""locator"": ""/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m']/steadyState[1]"", ""attribute"": ""midpoint"", ""old"": ""-60mV"", ""new"": ""-65mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,shift_gate_midpoint,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-20mV"", ""new"": ""-10mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}, {""file"": ""neuroConstruct/generatedNeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-43mV"", ""new"": ""-33mV"", ""action"": ""set"", ""note"": ""shift_gate_midpoint""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-50b7d76c6e,scale_gate_slope,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/ka.channel.nml"", ""locator"": ""/neuroml[@id='ka']/ionChannel[@id='ka']/gate[@id='m']/steadyState[1]"", ""attribute"": ""scale"", ""old"": ""8.5mV"", ""new"": ""6.8mV"", ""action"": ""set"", ""note"": ""scale_gate_slope""}]",{},6_silent_under_canonical,P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_forward_rate_midpoint-81b6124362,shift_forward_rate_midpoint,kinetics,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/km.channel.nml"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"", ""attribute"": ""midpoint"", ""old"": ""-20mV"", ""new"": ""-25mV"", ""action"": ""set"", ""note"": ""shift_forward_rate_midpoint""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-increase_dt-1086ebecdc,increase_dt,numerical,numerical_robustness,"[{""file"": ""neuroConstruct/generatedNeuroML2/LEMS_SomaTest.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""attribute"": ""step"", ""old"": ""0.001ms"", ""new"": ""0.004ms"", ""action"": ""set"", ""note"": ""increase_dt""}]","{""dt_factor"": 4}",6_silent_under_canonical,P04_step_2x;P05_long_step;P09_short_pulse,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-solver_config-81027e3d76,solver_config,numerical,numerical_robustness,"[{""file"": ""neuroConstruct/generatedNeuroML2/LEMS_SomaTest.xml"", ""locator"": ""/Lems[1]/Component[@id='sim1']/Meta[1]"", ""attribute"": null, ""old"": null, ""new"": ""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"", ""action"": ""insert"", ""note"": ""solver_config""}]","{""integrator_method"": ""eulertree""}",4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-recording_resolution-ffdd2f82b7,recording_resolution,numerical,numerical_robustness,[],"{""sample_every_ms"": 0.05}",4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_channel-aaa2a77ed4,wrong_channel,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"", ""attribute"": ""ionChannel"", ""old"": ""pas"", ""new"": ""nap"", ""action"": ""set"", ""note"": ""wrong_channel""}]",{},3_numerically_unstable,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-omit_include-88df2bbd7f,omit_include,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/include[2]"", ""attribute"": null, ""old"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""ka.channel.nml\""/>"", ""new"": null, ""action"": ""remove"", ""note"": ""omit_include""}]",{},1_structurally_invalid,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-duplicate_conductance-03beb07cae,duplicate_conductance,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf2_all_dup']"", ""attribute"": null, ""old"": null, ""new"": ""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""0.033 mS_per_cm2\"" id=\""naf2_all_dup\"" ionChannel=\""naf2\"" ion=\""na\"" erev=\""50.0 mV\""/>"", ""action"": ""insert"", ""note"": ""duplicate_conductance""}]",{},4_equivalent_within_tested_domain,,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_compatible_component-7dbfe39fa1,wrong_compatible_component,reference,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_test2.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_test2']/cell[@id='TestSeg_test2']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"", ""attribute"": ""ionChannel"", ""old"": ""nap"", ""new"": ""napf_tcr"", ""action"": ""set"", ""note"": ""wrong_compatible_component""}]",{},5_non_equivalent,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-9356a476a5,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='km_all']"", ""attribute"": ""condDensity"", ""old"": ""1.5 mS_per_cm2"", ""new"": ""1.65 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},5_non_equivalent,P00_canonical;P04_step_2x;P05_long_step,,,,
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-6b84c2135c,scale_conductance,biophysical,primary_semantic,"[{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='napf_spinstell_all']"", ""attribute"": ""condDensity"", ""old"": ""0.05 mS_per_cm2"", ""new"": ""0.045 mS_per_cm2"", ""action"": ""set"", ""note"": ""scale_conductance""}]",{},4_equivalent_within_tested_domain,,,,,
